filename,field,question,regex_answer,qa_answer,qa_score,agree,chosen_answer,chosen_source,service_type,current_charges,null_file
106684663.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_2, НОМЕР_2,0.4183749556541443,True,військової частини НОМЕР_2,regex,Mobilisation,,
106684663.html,occupation,Яка посада військовослужбовця?,, солдат стрілець,0.4123316705226898,False, солдат стрілець,qa,Mobilisation,,
106684663.html,military_rank,Яке звання військовослужбовця?,солдат, солдат стрілець,0.6447247266769409,False,солдат,regex,Mobilisation,,
106684663.html,offense_duration,Як довго тривав злочин?,, 06.08.2022 року по 12-00 год 10.09.2022 року,0.05276401340961456,False,,,Mobilisation,,
106684663.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.6162213087081909,False, 2465,qa,Mobilisation,,
106684663.html,court_name,Як називається суд?,Надіслано судом: 11, Великоновосілківського районного суду Донецької області,0.2518424391746521,False,Надіслано судом: 11,regex,Mobilisation,,
107390368.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019, 30.08.2022,0.5066307783126831,False,01.01.2019,regex,N/A,,
107390368.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.2729085683822632,True,військової частини НОМЕР_1,regex,N/A,,
107390368.html,occupation,Яка посада військовослужбовця?,, Солдат,0.23430483043193817,False,,,N/A,,
107390368.html,military_rank,Яке звання військовослужбовця?,солдат, Солдат,0.5891276001930237,True,солдат,regex,N/A,,
107390368.html,offense_duration,Як довго тривав злочин?,,,0.35951778292655945,False,,,N/A,,
107390368.html,fine_amount,Скільки гривень штрафу накладено?,,,0.4781702756881714,False,,,N/A,,
107390368.html,court_name,Як називається суд?,Надіслано судом: 18, Ужгородського міськрайонного суду Закарпатської області,0.4717918634414673,False,Надіслано судом: 18,regex,N/A,,
108864841.html,offense_date,"Якого дня, місяця та року відбувся злочин?",08 лютого 2023 року, 24 січня,0.40030843019485474,False,08 лютого 2023 року,regex,N/A,,
108864841.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.26437777280807495,True,військової частини НОМЕР_1,regex,N/A,,
108864841.html,occupation,Яка посада військовослужбовця?,, командира 2 взводу 1-ї стрілецької роти,0.47251299023628235,False, командира 2 взводу 1-ї стрілецької роти,qa,N/A,,
108864841.html,military_rank,Яке звання військовослужбовця?,старший лейтенант, старший лейтенант,0.2235008329153061,True,старший лейтенант,regex,N/A,,
108864841.html,offense_duration,Як довго тривав злочин?,,,0.7281198501586914,False,,,N/A,,
108864841.html,fine_amount,Скільки гривень штрафу накладено?,, 2 465,0.2966427206993103,False, 2 465,qa,N/A,,
108864841.html,court_name,Як називається суд?,Надіслано судом: 08, Вишгородського районного суду Київської області,0.554473340511322,False,Надіслано судом: 08,regex,N/A,,
102194924.html,offense_date,"Якого дня, місяця та року відбувся злочин?",24 грудня 2021 року, 13 грудня,0.4702100157737732,False,24 грудня 2021 року,regex,N/A,,
102194924.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.43734726309776306,True,військової частини НОМЕР_1,regex,N/A,,
102194924.html,occupation,Яка посада військовослужбовця?,, старший солдат,0.8847429752349854,False, старший солдат,qa,N/A,,
102194924.html,military_rank,Яке звання військовослужбовця?,солдат, старший солдат,0.9127688407897949,False,солдат,regex,N/A,,
102194924.html,offense_duration,Як довго тривав злочин?,,,0.6541416049003601,False,,,N/A,,
102194924.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.6472156047821045,False, 2465,qa,N/A,,
102194924.html,court_name,Як називається суд?,Надіслано судом: 24, Дніпровського апеляційного суду.,0.5511512756347656,False,Надіслано судом: 24,regex,N/A,,
122968416.html,offense_date,"Якого дня, місяця та року відбувся злочин?",30 серпня 2024 року, 09.04.2024 року по 12.04.2024 року.,0.23925402760505676,False,30 серпня 2024 року,regex,Mobilisation,,
122968416.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.6752407550811768,True,військової частини НОМЕР_1,regex,Mobilisation,,
122968416.html,occupation,Яка посада військовослужбовця?,, військової частини НОМЕР_2,0.38930851221084595,False, військової частини НОМЕР_2,qa,Mobilisation,,
122968416.html,military_rank,Яке звання військовослужбовця?,солдат, НОМЕР_2,0.2537439465522766,False,солдат,regex,Mobilisation,,
122968416.html,offense_duration,Як довго тривав злочин?,,,0.31351205706596375,False,,,Mobilisation,,
122968416.html,fine_amount,Скільки гривень штрафу накладено?,,,0.3622605502605438,False,,,Mobilisation,,
122968416.html,court_name,Як називається суд?,Надіслано судом: 13, Вознесенський міськрайонний суд Миколаївської області,0.6353102922439575,False,Надіслано судом: 13,regex,Mobilisation,,
106295759.html,offense_date,"Якого дня, місяця та року відбувся злочин?",05 вересня 2022 року, 11.08.2022,0.20591573417186737,False,05 вересня 2022 року,regex,Mobilisation,,
106295759.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_2, військової частини НОМЕР_2,0.4510919451713562,True,військової частини НОМЕР_2,regex,Mobilisation,,
106295759.html,occupation,Яка посада військовослужбовця?,стрільця військової частини НОМЕР_2, стрільця,0.7983816862106323,False,стрільця військової частини НОМЕР_2,regex,Mobilisation,,
106295759.html,military_rank,Яке звання військовослужбовця?,солдат, стрільця,0.6891528367996216,False,солдат,regex,Mobilisation,,
106295759.html,offense_duration,Як довго тривав злочин?,,,0.3519366681575775,False,,,Mobilisation,,
106295759.html,fine_amount,Скільки гривень штрафу накладено?,, 2 465,0.5691117644309998,False, 2 465,qa,Mobilisation,,
106295759.html,court_name,Як називається суд?,Надіслано судом: 19, Орджонікідзевського районного суду,0.37936267256736755,False,Надіслано судом: 19,regex,Mobilisation,,
103237315.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019, 27.01.2022,0.10447126626968384,False,01.01.2019,regex,Contract,,
103237315.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.44095733761787415,True,військової частини НОМЕР_1,regex,Contract,,
103237315.html,occupation,Яка посада військовослужбовця?,, оператора зенітної ракетної обслуги,0.2711155414581299,False, оператора зенітної ракетної обслуги,qa,Contract,,
103237315.html,military_rank,Яке звання військовослужбовця?,лейтенант, старшого солдата,0.2613665461540222,False,лейтенант,regex,Contract,,
103237315.html,offense_duration,Як довго тривав злочин?,,,0.552015483379364,False,,,Contract,,
103237315.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.6669948101043701,False, 2465,qa,Contract,,
103237315.html,court_name,Як називається суд?,Надіслано судом: 14, Комінтернівського районного суду Одеської області,0.3141503632068634,False,Надіслано судом: 14,regex,Contract,,
107651697.html,offense_date,"Якого дня, місяця та року відбувся злочин?",30 листопада 2022 року, 07 листопада,0.1312607228755951,False,30 листопада 2022 року,regex,Mobilisation,,
107651697.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.3676954209804535,True,військової частини НОМЕР_1,regex,Mobilisation,,
107651697.html,occupation,Яка посада військовослужбовця?,," строкової служби,",0.7731759548187256,False," строкової служби,",qa,Mobilisation,,
107651697.html,military_rank,Яке звання військовослужбовця?,, кулеметника,0.1787538081407547,False,,,Mobilisation,,
107651697.html,offense_duration,Як довго тривав злочин?,,,0.13754823803901672,False,,,Mobilisation,,
107651697.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.677305281162262,False, 2465,qa,Mobilisation,,
107651697.html,court_name,Як називається суд?,Надіслано судом: 02, Харківського районного суду Харківської області,0.2907361090183258,False,Надіслано судом: 02,regex,Mobilisation,,
108376996.html,offense_date,"Якого дня, місяця та року відбувся злочин?",10 січня  2023 року, 10 січня,0.4878387451171875,False,10 січня  2023 року,regex,N/A,,
108376996.html,military_unit,Яка військова частина розглядається у справі?,,,0.4159085154533386,False,,,N/A,,
108376996.html,occupation,Яка посада військовослужбовця?,,,0.685775637626648,False,,,N/A,,
108376996.html,military_rank,Яке звання військовослужбовця?,,,0.7148047685623169,False,,,N/A,,
108376996.html,offense_duration,Як довго тривав злочин?,,,0.7441309094429016,False,,,N/A,,
108376996.html,fine_amount,Скільки гривень штрафу накладено?,,,0.5544370412826538,False,,,N/A,,
108376996.html,court_name,Як називається суд?,Надіслано судом: 13, ЗАПОРІЗЬКИЙ АПЕЛЯЦІЙНИЙ,0.027970964089035988,False,Надіслано судом: 13,regex,N/A,,
106156668.html,offense_date,"Якого дня, місяця та року відбувся злочин?",22 серпня 2022 року, 23 липня,0.6931856870651245,False,22 серпня 2022 року,regex,Mobilisation,,
106156668.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.5636933445930481,True,військової частини НОМЕР_1,regex,Mobilisation,,
106156668.html,occupation,Яка посада військовослужбовця?,стрілеця-санітара 2 відділення морської піхоти 1 взводу морської піхоти 2 роти м, стрілеця-санітара,0.5943639874458313,False,стрілеця-санітара 2 відділення морської піхоти 1 взводу морської піхоти 2 роти м,regex,Mobilisation,,
106156668.html,military_rank,Яке звання військовослужбовця?,солдат, старший солдат,0.6999320387840271,False,солдат,regex,Mobilisation,,
106156668.html,offense_duration,Як довго тривав злочин?,," до 10 діб,",0.5543532371520996,False," до 10 діб,",qa,Mobilisation,,
106156668.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.7386347055435181,False, 2465,qa,Mobilisation,,
106156668.html,court_name,Як називається суд?,Надіслано судом: 09, Красногвардійського районного суду,0.31720614433288574,False,Надіслано судом: 09,regex,Mobilisation,,
107870486.html,offense_date,"Якого дня, місяця та року відбувся злочин?",14 грудня 2022 року," 15 листопада 2022 року,",0.4624304175376892,False,14 грудня 2022 року,regex,Mobilisation,,
107870486.html,military_unit,Яка військова частина розглядається у справі?,,,0.37520286440849304,False,,,Mobilisation,,
107870486.html,occupation,Яка посада військовослужбовця?,, військової служби по мобілізації солдат,0.6208016276359558,False, військової служби по мобілізації солдат,qa,Mobilisation,,
107870486.html,military_rank,Яке звання військовослужбовця?,солдат, солдат,0.9446955919265747,True,солдат,regex,Mobilisation,,
107870486.html,offense_duration,Як довго тривав злочин?,,,0.5502561926841736,False,,,Mobilisation,,
107870486.html,fine_amount,Скільки гривень штрафу накладено?,,,0.6120749711990356,False,,,Mobilisation,,
107870486.html,court_name,Як називається суд?,Надіслано судом: 14, Бородянського районного суду Київської області,0.4934931993484497,False,Надіслано судом: 14,regex,Mobilisation,,
106443166.html,offense_date,"Якого дня, місяця та року відбувся злочин?",21 серпня 2022 року, 21 серпня,0.6486954092979431,False,21 серпня 2022 року,regex,Mobilisation,,
106443166.html,military_unit,Яка військова частина розглядається у справі?,, військової частини № НОМЕР_1,0.7170718312263489,False, військової частини № НОМЕР_1,qa,Mobilisation,,
106443166.html,occupation,Яка посада військовослужбовця?,," призваним по мобілізації,",0.22739773988723755,False,,,Mobilisation,,
106443166.html,military_rank,Яке звання військовослужбовця?,солдат,,0.5831288695335388,False,солдат,regex,Mobilisation,,
106443166.html,offense_duration,Як довго тривав злочин?,,,0.45355334877967834,False,,,Mobilisation,,
106443166.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.4974095821380615,False, 2465,qa,Mobilisation,,
106443166.html,court_name,Як називається суд?,Надіслано судом: 27, Стрийського міськрайонного суду Львівської області,0.6191614270210266,False,Надіслано судом: 27,regex,Mobilisation,,
108378822.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019," 26.08.2022 року по 27.08.2022 року,",0.29552069306373596,False,01.01.2019,regex,N/A,,
108378822.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.5027958750724792,True,військової частини НОМЕР_1,regex,N/A,,
108378822.html,occupation,Яка посада військовослужбовця?,, військової частини  НОМЕР_1,0.38266462087631226,False, військової частини  НОМЕР_1,qa,N/A,,
108378822.html,military_rank,Яке звання військовослужбовця?,,,0.49907228350639343,False,,,N/A,,
108378822.html,offense_duration,Як довго тривав злочин?,,,0.613204300403595,False,,,N/A,,
108378822.html,fine_amount,Скільки гривень штрафу накладено?,,,0.4263008236885071,False,,,N/A,,
108378822.html,court_name,Як називається суд?,Надіслано судом: 13, БАШТАНСЬКИЙ РАЙОННИЙ СУД,0.417561411857605,False,Надіслано судом: 13,regex,N/A,,
123783910.html,offense_date,"Якого дня, місяця та року відбувся злочин?",11 грудня 2024 року, 11 грудня,0.38627973198890686,False,11 грудня 2024 року,regex,Mobilisation,,
123783910.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.7475448846817017,True,військової частини НОМЕР_1,regex,Mobilisation,,
123783910.html,occupation,Яка посада військовослужбовця?,,,0.08935016393661499,False,,,Mobilisation,,
123783910.html,military_rank,Яке звання військовослужбовця?,солдат,,0.3148745000362396,False,солдат,regex,Mobilisation,,
123783910.html,offense_duration,Як довго тривав злочин?,,,0.49592122435569763,False,,,Mobilisation,,
123783910.html,fine_amount,Скільки гривень штрафу накладено?,,,0.381104052066803,False,,,Mobilisation,,
123783910.html,court_name,Як називається суд?,Надіслано судом: 16, Сумського районного суду,0.6007899641990662,False,Надіслано судом: 16,regex,Mobilisation,,
109525105.html,offense_date,"Якого дня, місяця та року відбувся злочин?",13 березня 2023 року, (понеділок),0.10250271111726761,False,13 березня 2023 року,regex,N/A,,
109525105.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, військової частини НОМЕР_1,0.5676295161247253,True,військової частини НОМЕР_1,regex,N/A,,
109525105.html,occupation,Яка посада військовослужбовця?,, командира військової частини,0.49345681071281433,False, командира військової частини,qa,N/A,,
109525105.html,military_rank,Яке звання військовослужбовця?,,,0.3026005029678345,False,,,N/A,,
109525105.html,offense_duration,Як довго тривав злочин?,,,0.7657610774040222,False,,,N/A,,
109525105.html,fine_amount,Скільки гривень штрафу накладено?,,,0.5254867672920227,False,,,N/A,,
109525105.html,court_name,Як називається суд?,Надіслано судом: 14, Броварського міськрайонного суду Київської області,0.5621001124382019,False,Надіслано судом: 14,regex,N/A,,
119602355.html,offense_date,"Якого дня, місяця та року відбувся злочин?",24 травня 2024 року," 20.02.2024 року,",0.5143831968307495,False,24 травня 2024 року,regex,N/A,,
119602355.html,military_unit,Яка військова частина розглядається у справі?,, В/Ч НОМЕР_1,0.9530872106552124,False, В/Ч НОМЕР_1,qa,N/A,,
119602355.html,occupation,Яка посада військовослужбовця?,, проживає: АДРЕСА_1,0.2337002456188202,False,,,N/A,,
119602355.html,military_rank,Яке звання військовослужбовця?,,,0.7369099259376526,False,,,N/A,,
119602355.html,offense_duration,Як довго тривав злочин?,,,0.32174116373062134,False,,,N/A,,
119602355.html,fine_amount,Скільки гривень штрафу накладено?,,,0.6380424499511719,False,,,N/A,,
119602355.html,court_name,Як називається суд?,Надіслано судом: 10, Новомосковського міськрайонного суду,0.4303057789802551,False,Надіслано судом: 10,regex,N/A,,
108745932.html,offense_date,"Якого дня, місяця та року відбувся злочин?",30 січня 2023 року, 09.12.2022 року,0.22067174315452576,False,30 січня 2023 року,regex,N/A,,
108745932.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.6730795502662659,True,військової частини НОМЕР_1,regex,N/A,,
108745932.html,occupation,Яка посада військовослужбовця?,, водія,0.33122411370277405,False, водія,qa,N/A,,
108745932.html,military_rank,Яке звання військовослужбовця?,сержант,,0.28482139110565186,False,сержант,regex,N/A,,
108745932.html,offense_duration,Як довго тривав злочин?,,,0.6514784693717957,False,,,N/A,,
108745932.html,fine_amount,Скільки гривень штрафу накладено?,,,0.5373131036758423,False,,,N/A,,
108745932.html,court_name,Як називається суд?,Надіслано судом: 02, Печерського районного суду м. Києва,0.2474421113729477,False,Надіслано судом: 02,regex,N/A,,
110391795.html,offense_date,"Якого дня, місяця та року відбувся злочин?",10 квітня 2023 року, 10 квітня,0.3325740098953247,False,10 квітня 2023 року,regex,N/A,,
110391795.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, військової частини НОМЕР_1,0.6426734328269958,True,військової частини НОМЕР_1,regex,N/A,,
110391795.html,occupation,Яка посада військовослужбовця?,, військової частини НОМЕР_1,0.6194766759872437,False, військової частини НОМЕР_1,qa,N/A,,
110391795.html,military_rank,Яке звання військовослужбовця?,,,0.14241324365139008,False,,,N/A,,
110391795.html,offense_duration,Як довго тривав злочин?,,,0.7506219744682312,False,,,N/A,,
110391795.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.8451206088066101,False, 2465,qa,N/A,,
110391795.html,court_name,Як називається суд?,Надіслано судом: 24, Малиновського районного суду м. Одеси,0.5299981236457825,False,Надіслано судом: 24,regex,N/A,,
103750724.html,offense_date,"Якого дня, місяця та року відбувся злочин?",24 березня 2022 року, 29.12.2021р.,0.4455256164073944,False,24 березня 2022 року,regex,Contract,,
103750724.html,military_unit,Яка військова частина розглядається у справі?,, Відділення військової підготовки ФКМТ НУ,0.05137258768081665,False,,,Contract,,
103750724.html,occupation,Яка посада військовослужбовця?,, старший матрос,0.5355737209320068,False, старший матрос,qa,Contract,,
103750724.html,military_rank,Яке звання військовослужбовця?,матрос, старшого матроса,0.3359350264072418,False,матрос,regex,Contract,,
103750724.html,offense_duration,Як довго тривав злочин?,,,0.3505045473575592,False,,,Contract,,
103750724.html,fine_amount,Скільки гривень штрафу накладено?,, 1190,0.7718393802642822,False, 1190,qa,Contract,,
103750724.html,court_name,Як називається суд?,Надіслано судом: 24, Приморського районного суду м. Одеси,0.5448806285858154,False,Надіслано судом: 24,regex,Contract,,
105191916.html,offense_date,"Якого дня, місяця та року відбувся злочин?",12 липня 2022 року, 06.07.2022,0.12178204953670502,False,12 липня 2022 року,regex,N/A,,
105191916.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1.,0.5020619630813599,False,військової частини НОМЕР_1,regex,N/A,,
105191916.html,occupation,Яка посада військовослужбовця?,, солдат,0.24965371191501617,False,,,N/A,,
105191916.html,military_rank,Яке звання військовослужбовця?,солдат,,0.04717496410012245,False,солдат,regex,N/A,,
105191916.html,offense_duration,Як довго тривав злочин?,, понад 9 діб.,0.3087182939052582,False, понад 9 діб.,qa,N/A,,
105191916.html,fine_amount,Скільки гривень штрафу накладено?,, 2380,0.7040720582008362,False, 2380,qa,N/A,,
105191916.html,court_name,Як називається суд?,Надіслано судом: 12, Зарічний районний суд м. Суми,0.3643227219581604,False,Надіслано судом: 12,regex,N/A,,
107321830.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019, 03литопада,0.10409538447856903,False,01.01.2019,regex,N/A,,
107321830.html,military_unit,Яка військова частина розглядається у справі?,, в/ч НОМЕР_1,0.3709525167942047,False, в/ч НОМЕР_1,qa,N/A,,
107321830.html,occupation,Яка посада військовослужбовця?,,,0.42764365673065186,False,,,N/A,,
107321830.html,military_rank,Яке звання військовослужбовця?,,,0.598113477230072,False,,,N/A,,
107321830.html,offense_duration,Як довго тривав злочин?,,,0.7558021545410156,False,,,N/A,,
107321830.html,fine_amount,Скільки гривень штрафу накладено?,,,0.47584596276283264,False,,,N/A,,
107321830.html,court_name,Як називається суд?,Надіслано судом: 14, Шевченківського районного суду,0.7385597229003906,False,Надіслано судом: 14,regex,N/A,,
115739285.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019, 12.11.2023,0.5806428790092468,False,01.01.2019,regex,N/A,,
115739285.html,military_unit,Яка військова частина розглядається у справі?,Військової частини НОМЕР_1, в/ч НОМЕР_1,0.8003971576690674,False,Військової частини НОМЕР_1,regex,N/A,,
115739285.html,occupation,Яка посада військовослужбовця?,," солдата строкової служби,",0.9471724629402161,False," солдата строкової служби,",qa,N/A,,
115739285.html,military_rank,Яке звання військовослужбовця?,майор," солдата строкової служби,",0.8459633588790894,False,майор,regex,N/A,,
115739285.html,offense_duration,Як довго тривав злочин?,,,0.6813158988952637,False,,,N/A,,
115739285.html,fine_amount,Скільки гривень штрафу накладено?,," 20000,00",0.5266065001487732,False," 20000,00",qa,N/A,,
115739285.html,court_name,Як називається суд?,Надіслано судом: 19, Вінницького міського суду Вінницької області,0.634115993976593,False,Надіслано судом: 19,regex,N/A,,
107297809.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019, 11.11.2022,0.4470358192920685,False,01.01.2019,regex,Mobilisation,,
107297809.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, військова частина НОМЕР_1,0.451142281293869,False,військової частини НОМЕР_1,regex,Mobilisation,,
107297809.html,occupation,Яка посада військовослужбовця?,, ст.солдат,0.9286612868309021,False, ст.солдат,qa,Mobilisation,,
107297809.html,military_rank,Яке звання військовослужбовця?,солдат," -старший солдат,",0.9772107005119324,False,солдат,regex,Mobilisation,,
107297809.html,offense_duration,Як довго тривав злочин?,,,0.7432378530502319,False,,,Mobilisation,,
107297809.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.8617136478424072,False, 2465,qa,Mobilisation,,
107297809.html,court_name,Як називається суд?,Надіслано судом: 14, Первомайського міськрайонного суду Миколаївської області,0.6270073652267456,False,Надіслано судом: 14,regex,Mobilisation,,
102767669.html,offense_date,"Якого дня, місяця та року відбувся злочин?",20 січня 2022 року, 20 січня,0.14413684606552124,False,20 січня 2022 року,regex,Contract,,
102767669.html,military_unit,Яка військова частина розглядається у справі?,,,0.1334371566772461,False,,,Contract,,
102767669.html,occupation,Яка посада військовослужбовця?,, старший солдат,0.7254656553268433,False, старший солдат,qa,Contract,,
102767669.html,military_rank,Яке звання військовослужбовця?,солдат, старший солдат,0.8047897219657898,False,солдат,regex,Contract,,
102767669.html,offense_duration,Як довго тривав злочин?,,,0.25300654768943787,False,,,Contract,,
102767669.html,fine_amount,Скільки гривень штрафу накладено?,,,0.4553028345108032,False,,,Contract,,
102767669.html,court_name,Як називається суд?,Надіслано судом: 25, Дружківського міського суду Донецької області,0.47669506072998047,False,Надіслано судом: 25,regex,Contract,,
106686977.html,offense_date,"Якого дня, місяця та року відбувся злочин?",11 жовтня 2022 року, 03 жовтня,0.3894994556903839,False,11 жовтня 2022 року,regex,N/A,,
106686977.html,military_unit,Яка військова частина розглядається у справі?,,,0.3303690254688263,False,,,N/A,,
106686977.html,occupation,Яка посада військовослужбовця?,, солдат,0.9803581833839417,False, солдат,qa,N/A,,
106686977.html,military_rank,Яке звання військовослужбовця?,солдат, солдат,0.8190675973892212,True,солдат,regex,N/A,,
106686977.html,offense_duration,Як довго тривав злочин?,,,0.5205967426300049,False,,,N/A,,
106686977.html,fine_amount,Скільки гривень штрафу накладено?,, 3655,0.7872697114944458,False, 3655,qa,N/A,,
106686977.html,court_name,Як називається суд?,Надіслано судом: 11, Ніжинський міськрайонний суд,0.4969303011894226,False,Надіслано судом: 11,regex,N/A,,
122228177.html,offense_date,"Якого дня, місяця та року відбувся злочин?",06 лютого 2024 року, 23.08.2024,0.16699829697608948,False,06 лютого 2024 року,regex,Mobilisation,,
122228177.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, військової частини НОМЕР_1,0.6419798135757446,True,військової частини НОМЕР_1,regex,Mobilisation,,
122228177.html,occupation,Яка посада військовослужбовця?,," строкової служби,",0.6677221655845642,False," строкової служби,",qa,Mobilisation,,
122228177.html,military_rank,Яке звання військовослужбовця?,сержант, інспектор прикордонної служби 3 категорії,0.45723745226860046,False,сержант,regex,Mobilisation,,
122228177.html,offense_duration,Як довго тривав злочин?,," до трьох діб,",0.6397615075111389,False," до трьох діб,",qa,Mobilisation,,
122228177.html,fine_amount,Скільки гривень штрафу накладено?,,,0.3522012531757355,False,,,Mobilisation,,
122228177.html,court_name,Як називається суд?,Надіслано судом: 11, Херсонського міського суду Херсонської області,0.4667747914791107,False,Надіслано судом: 11,regex,Mobilisation,,
117832845.html,offense_date,"Якого дня, місяця та року відбувся злочин?",22 березня 2024 року, 12.03.2024,0.5655179619789124,False,22 березня 2024 року,regex,N/A,,
117832845.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.691952645778656,True,військової частини НОМЕР_1,regex,N/A,,
117832845.html,occupation,Яка посада військовослужбовця?,," старший солдат,",0.7981082201004028,False," старший солдат,",qa,N/A,,
117832845.html,military_rank,Яке звання військовослужбовця?,солдат," старший солдат,",0.9292539954185486,False,солдат,regex,N/A,,
117832845.html,offense_duration,Як довго тривав злочин?,,,0.4868970513343811,False,,,N/A,,
117832845.html,fine_amount,Скільки гривень штрафу накладено?,," 8500,00",0.4243013262748718,False," 8500,00",qa,N/A,,
117832845.html,court_name,Як називається суд?,Надіслано судом: 22, Мукачівського міськрайонного суду Закарпатської області,0.4602438509464264,False,Надіслано судом: 22,regex,N/A,,
105730428.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019," 06.08.2022,",0.9395212531089783,False,01.01.2019,regex,N/A,,
105730428.html,military_unit,Яка військова частина розглядається у справі?,Військової частини НОМЕР_2, Військової частини НОМЕР_2,0.783801257610321,True,Військової частини НОМЕР_2,regex,N/A,,
105730428.html,occupation,Яка посада військовослужбовця?,механіка-водія першого танкового взводу першої танкової роти батальйону забезпеч, механіка-водія,0.4018518924713135,False,механіка-водія першого танкового взводу першої танкової роти батальйону забезпеч,regex,N/A,,
105730428.html,military_rank,Яке звання військовослужбовця?,солдат, солдат,0.09267260134220123,True,солдат,regex,N/A,,
105730428.html,offense_duration,Як довго тривав злочин?,,,0.5551716089248657,False,,,N/A,,
105730428.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.8448261618614197,False, 2465,qa,N/A,,
105730428.html,court_name,Як називається суд?,Надіслано судом: 15, Київського районного,0.039410561323165894,False,Надіслано судом: 15,regex,N/A,,
108302842.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019, 13.10.2022,0.7289824485778809,False,01.01.2019,regex,N/A,,
108302842.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.4852709174156189,True,військової частини НОМЕР_1,regex,N/A,,
108302842.html,occupation,Яка посада військовослужбовця?,, військової частини НОМЕР_1,0.4935799241065979,False, військової частини НОМЕР_1,qa,N/A,,
108302842.html,military_rank,Яке звання військовослужбовця?,,,0.31758400797843933,False,,,N/A,,
108302842.html,offense_duration,Як довго тривав злочин?,,,0.4515102207660675,False,,,N/A,,
108302842.html,fine_amount,Скільки гривень штрафу накладено?,,,0.5347544550895691,False,,,N/A,,
108302842.html,court_name,Як називається суд?,Надіслано судом: 10, Богунського районного суду м. Житомира,0.4356647729873657,False,Надіслано судом: 10,regex,N/A,,
119973707.html,offense_date,"Якого дня, місяця та року відбувся злочин?",13 червня 2024 року, 18 квітня,0.3370067775249481,False,13 червня 2024 року,regex,N/A,,
119973707.html,military_unit,Яка військова частина розглядається у справі?,Військової частини НОМЕР_1, НОМЕР_1,0.5980918407440186,True,Військової частини НОМЕР_1,regex,N/A,,
119973707.html,occupation,Яка посада військовослужбовця?,, солдата,0.7509452104568481,False, солдата,qa,N/A,,
119973707.html,military_rank,Яке звання військовослужбовця?,солдат, солдата,0.38872700929641724,False,солдат,regex,N/A,,
119973707.html,offense_duration,Як довго тривав злочин?,,,0.6088326573371887,False,,,N/A,,
119973707.html,fine_amount,Скільки гривень штрафу накладено?,, 8500,0.6645265221595764,False, 8500,qa,N/A,,
119973707.html,court_name,Як називається суд?,Надіслано судом: 26, Дніпропетровського районного суду Дніпропетровської області,0.5821582078933716,False,Надіслано судом: 26,regex,N/A,,
108017316.html,offense_date,"Якого дня, місяця та року відбувся злочин?",06 грудня 2022 року, 06 грудня,0.3293668031692505,False,06 грудня 2022 року,regex,Mobilisation,,
